"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-05-30","67","77","57"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-05-31","63","69","57"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-06-01","60","66","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-06-02","62","73","51"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-06-03","62","70","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-06-04","55","58","51"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-06-05","65","73","57"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-06-06","67","77","57"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-06-07","61","63","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-06-08","63","68","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-06-09","62","69","55"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-06-10","71","79","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-06-11","67","71","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-06-12","73","81","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-06-13","63","66","59"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-06-14","69","79","59"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-06-15","71","78","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-06-16","61","67","55"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-06-17","59","64","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-06-18","63","66","59"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-06-19","66","70","61"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-06-20","67","72","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-06-21","62","63","60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-06-22","63","67","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-06-23","71","83","59"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-06-24","79","94","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-06-25","83","94","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-06-26","84","93","75"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-06-27","82","91","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-06-28","76","83","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-06-29","73","78","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-06-30","77","85","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-07-01","75","84","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-07-02","76","83","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-07-03","71","75","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-07-04","79","92","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-07-05","84","93","74"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-07-06","84","93","74"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-07-07","80","85","75"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-07-08","82","91","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-07-09","78","88","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-07-10","68","70","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-07-11","73","81","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-07-12","77","85","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-07-13","77","85","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-07-14","71","76","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-07-15","72","80","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-07-16","75","82","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-07-17","76","86","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-07-18","75","82","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-07-19","74","81","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-07-20","74","82","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-07-21","74","80","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-07-22","75","81","69"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-07-23","74","78","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-07-24","73","78","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-07-25","76","84","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-07-26","77","85","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-07-27","82","89","74"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-07-28","79","85","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-07-29","72","76","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-07-30","72","78","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-07-31","74","81","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-08-01","74","77","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-08-02","76","81","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-08-03","77","81","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-08-04","77","81","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-08-05","75","79","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-08-06","75","79","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-08-07","74","78","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-08-08","78","82","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-08-09","75","77","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-08-10","77","80","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-08-11","76","80","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-08-12","77","82","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-08-13","77","83","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-08-14",,"93","76"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-08-15","82","91","74"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-08-16","81","89","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-08-17","74","82","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-08-18","71","78","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-08-19","74","80","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-08-20","79","87","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-08-21","79","87","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-08-22","83","91","74"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-08-23","77","86","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-08-24","71","80","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-08-25","76","86","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-08-26","76","82","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-08-27","83","90","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-08-28","76","82","69"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-08-29","74","80","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-08-30","78","88","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-08-31","69","75","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-09-01","66","68","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-09-02","63","64","61"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-09-03","67","71","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-09-04","73","76","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-09-05","73","80","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-09-06","69","78","60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-09-07","71","80","61"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-09-08","70","76","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-09-09","67","74","60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-09-10","66","77","55"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-09-11","71","80","61"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-09-12","69","76","61"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-09-13","71","76","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-09-14","77","81","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-09-15","74","78","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-09-16","73","81","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-09-17","70","80","59"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-09-18","69","73","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-09-19","76","80","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-09-20","73","80","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-09-21","70","79","60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-09-22","67","73","61"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-09-23","69","74","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-09-24","66","73","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-09-25","71","76","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-09-26","69","74","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-09-27","73","79","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-09-28","65","72","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-09-29","63","70","55"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-09-30","59","65","52"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-10-01","60","65","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-10-02","54","62","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-10-03","49","57","40"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-10-04","58","64","51"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-10-05","55","62","47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-10-06","52","62","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-10-07","52","63","41"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-10-08","62","70","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-10-09","67","78","56"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-10-10","62","67","57"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-10-11","64","73","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-10-12","62","68","56"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-10-13","64","72","55"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-10-14","60","69","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-10-15","59","65","52"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-10-16","59","67","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-10-17","52","57","46"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-10-18","51","58","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-10-19","50","59","41"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-10-20","48","58","38"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-10-21","65","72","57"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-10-22","47","57","37"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-10-23","42","47","37"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-10-24","45","53","37"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-10-25","47","59","34"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-10-26","62","65","59"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-10-27","59","64","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-10-28","52","58","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-10-29","55","60","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-10-30","53","61","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-10-31","54","64","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-11-01","61","69","52"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-11-02","61","65","56"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-11-03","65","75","55"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-11-04","56","60","52"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-11-05","57","61","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-11-06","56","60","51"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-11-07","53","57","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-11-08","43","52","34"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-11-09","37","44","29"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-11-10","38","47","29"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-11-11","45","54","36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-11-12","53","56","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-11-13","48","57","38"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-11-14","40","46","34"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-11-15","44","49","38"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-11-16","42","50","34"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-11-17","50","55","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-11-18","51","55","46"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-11-19","59","62","55"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-11-20","51","57","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-11-21","53","65","41"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-11-22","52","61","43"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-11-23","47","54","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-11-24","48","57","38"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-11-25","41","46","36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-11-26","40","46","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-11-27","45","53","37"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-11-28","56","61","51"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-11-29","46","52","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-11-30","44","50","38"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-12-01","45","53","36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-12-02","30","38","22"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-12-03","26","31","21"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-12-04","34","41","26"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-12-05","32","35","28"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-12-06","28","32","23"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-12-07","26","29","23"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-12-08","29","36","22"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-12-09","31","36","26"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-12-10","42","50","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-12-11","49","57","40"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-12-12","38","42","34"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-12-13","32","35","29"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-12-14","38","47","28"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-12-15","39","46","31"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-12-16","37","46","28"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-12-17","45","54","35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-12-18","35","37","32"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-12-19","33","36","30"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-12-20","34","40","27"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-12-21","32","39","24"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-12-22","41","48","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-12-23","46","50","41"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-12-24","49","54","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-12-25","40","45","34"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-12-26","37","42","31"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-12-27","44","52","36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-12-28","40","48","31"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-12-29","40","49","31"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-12-30","46","54","37"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2003-12-31","41","45","36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-01-01","40","46","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-01-02","41","48","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-01-03","45","50","40"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-01-04","45","52","38"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-01-05","39","40","37"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-01-06","32","39","24"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-01-07","22","26","18"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-01-08","27","32","22"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-01-09","18","29","6"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-01-10","9","16","2"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-01-11","17","27","6"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-01-12","32","38","25"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-01-13","31","45","17"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-01-14","14","17","10"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-01-15","10","17","2"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-01-16","13","25","1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-01-17","27","35","19"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-01-18","32","35","28"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-01-19","24","28","20"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-01-20","23","28","18"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-01-21","22","28","16"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-01-22","29","38","19"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-01-23","17","20","14"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-01-24","17","24","10"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-01-25","13","19","7"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-01-26","19","22","15"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-01-27","22","25","19"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-01-28","25","30","19"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-01-29","23","27","19"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-01-30","20","24","15"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-01-31","22","27","16"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-02-01","27","35","18"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-02-02","29","35","23"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-02-03","32","40","23"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-02-04","39","44","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-02-05","30","36","24"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-02-06","35","41","29"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-02-07","35","43","27"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-02-08","26","32","20"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-02-09","34","45","22"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-02-10","39","46","32"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-02-11","36","41","30"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-02-12","32","38","26"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-02-13","37","43","30"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-02-14","38","43","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-02-15","27","35","18"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-02-16","24","33","14"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-02-17","28","35","20"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-02-18","36","42","29"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-02-19",,"46","29"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-02-20","34","40","27"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-02-21","44","53","35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-02-22","40","45","34"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-02-23","38","47","29"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-02-24","33","37","29"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-02-25","32","42","22"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-02-26","35","44","26"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-02-27","36","45","27"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-02-28","44","58","29"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-02-29","47","61","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-03-01","47","58","36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-03-02","52","63","41"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-03-03","53","60","46"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-03-04","45","48","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-03-05","45","46","43"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-03-06","54","63","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-03-07","46","51","40"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-03-08","37","40","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-03-09","39","44","34"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-03-10","39","44","34"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-03-11","45","55","35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-03-12","41","46","35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-03-13","38","45","31"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-03-14","34","41","27"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-03-15","49","59","38"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-03-16","38","44","31"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-03-17","30","31","29"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-03-18","33","38","28"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-03-19","37","41","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-03-20","36","45","27"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-03-21","41","52","30"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-03-22","32","36","27"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-03-23","34","46","22"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-03-24","43","53","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-03-25","45","47","43"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-03-26","51","57","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-03-27","59","72","46"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-03-28","50","58","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-03-29","42","48","35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-03-30","41","45","36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-03-31","45","48","41"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-04-01","49","54","43"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-04-02","46","50","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-04-03","45","50","40"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-04-04","44","54","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-04-05","39","46","31"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-04-06","44","56","32"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-04-07","56","68","43"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-04-08","47","53","40"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-04-09","52","63","41"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","2004-04-10","52","62","42"
