STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,reportType,HourlySkyConditions,HourlyVisibility,HourlyPresentWeatherType,HourlyDryBulbTemperatureF,HourlyDryBulbTemperatureC,HourlyWetBulbTemperatureF,HourlyWetBulbTemperatureC,HourlyDewPointTemperatureF,HourlyDewPointTemperatureC,HourlyRelativeHumidity,HourlyWindSpeed,HourlyWindDirection,HourlyWindGustSpeed,HourlyStationPressure,HourlyPressureTendency,HourlyPressureChange,HourlySeaLevelPressure,HourlyPrecipitation,HourlyAltimeterSetting,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyAverageDryBulbTemperature,DailyDepartureFromNormalAverageTemperature,DailyAverageRelativeHumidity,DailyAverageDewPointTemperature,DailyAverageWetBulbTemperature,DailyHeatingDegreeDays,DailyCoolingDegreeDays,DailySunrise,DailySunset,DailyPrecipitation,DailySnowfall,DailySnowDepth,DailyAverageStationPressure,DailyAverageSeaLevelPressure,DailyAverageWindSpeed,DailyPeakWindSpeed,PeakWindDirection,DailySustainedWindSpeed,DailySustainedWindDirection,MonthlyMaximumTemperature,MonthlyMinimumTemperature,MonthlyMeanTemperature,MonthlyAverageRH,MonthlyDewpointTemperature,MonthlyWetBulb,MonthlyHeatingDegreeDays,MonthlyCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDepartureFromNormalMaximumTemperature,MonthlyDepartureFromNormalMinimumTemperature,MonthlyDepartureFromNormalAverageTemperature,MonthlyDepartureFromNormalPrecipitation,MonthlyTotalLiquidPrecipitation,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureValueDate,MonthlyMaxSeaLevelPressureValueTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureValueDate,MonthlyMinSeaLevelPressureValueTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDepartureFromNormalHeatingDD,MonthlyDepartureFromNormalCoolingDD
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-03 13:51,FM-15,SCT:04 24 SCT:04 250,10.00,,19,-7.2,16,-9.1,3,-16.1,49,0,000,,29.72,,,30.49,T,30.45,,,,,,,,,,1224,2344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-03 14:51,FM-15,SCT:04 22 SCT:04 250,10.00,,18,-7.8,15,-9.5,3,-16.1,52,5,120,,29.71,6,+0.03,30.48,,30.44,,,,,,,,,,1224,2344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-03 15:51,FM-15,FEW:02 25 SCT:04 250,10.00,,18,-7.8,15,-9.5,4,-15.6,54,6,150,,29.69,,,30.47,,30.42,,,,,,,,,,1224,2344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-03 16:51,FM-15,FEW:02 25 SCT:04 250,10.00,,19,-7.2,16,-9.1,2,-16.7,47,0,000,,29.69,,,30.46,,30.42,,,,,,,,,,1224,2344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-03 17:51,FM-15,SCT:04 250,10.00,,15,-9.4,12,-11.0,1,-17.2,53,8,250,,29.68,6,+0.02,30.46,,30.41,,,,,,,,,,1224,2344,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-03 18:51,FM-15,SCT:04 250,10.00,,12,-11.1,10,-12.5,-1,-18.3,56,3,260,,29.67,,,30.45,,30.40,,,,,,,,,,1222,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-03 19:51,FM-15,SCT:04 120 BKN:07 250,10.00,,9,-12.8,7,-14.0,-3,-19.4,58,5,240,,29.66,,,30.44,,30.39,,,,,,,,,,1222,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-03 20:51,FM-15,BKN:07 170 BKN:07 250,10.00,,11,-11.7,9,-12.9,-1,-18.3,58,3,210,,29.64,8,+0.04,30.42,,30.37,,,,,,,,,,1222,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-03 21:51,FM-15,BKN:07 190 OVC:08 250,10.00,,11,-11.7,9,-13.0,-2,-18.9,55,3,250,,29.64,,,30.41,,30.37,,,,,,,,,,1222,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-03 22:51,FM-15,FEW:02 120 OVC:08 150,10.00,,11,-11.7,9,-12.9,-1,-18.3,58,0,000,,29.62,,,30.40,,30.35,,,,,,,,,,1222,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-03 23:51,FM-15,SCT:04 120 BKN:07 130 OVC:08 250,10.00,,12,-11.1,10,-12.4,0,-17.8,58,3,230,,29.62,8,+0.04,30.38,,30.34,19,-2,8,-25.6,,,,57,0,1222,2345,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-03 23:59,SOD,,,,,,,,,,,,,,,,,,,,19,-2,8,-25.6,55,,29,57,0,1222,2345,T,T,6,30,30,5,22,340,14,340,,,,,,,,,,,,T,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-04 00:51,FM-15,FEW:02 120 OVC:08 140,10.00,,13,-10.6,10,-12.0,-1,-18.3,54,6,260,,29.62,,,30.39,,30.34,,,,,,,,,,1222,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-04 01:51,FM-15,BKN:07 110 OVC:08 130,10.00,,12,-11.1,10,-12.5,-1,-18.3,56,3,250,,29.60,,,30.36,,30.32,,,,,,,,,,1222,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-04 02:51,FM-15,BKN:07 90 OVC:08 110,10.00,,13,-10.6,10,-12.0,0,-17.8,56,6,180,,29.57,8,+0.04,30.33,,30.29,,,,,,,,,,1222,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-04 03:51,FM-15,BKN:07 65 OVC:08 80,10.00,,13,-10.6,10,-12.0,0,-17.8,56,5,250,,29.59,,,30.35,,30.31,,,,,,,,,,1222,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-04 04:51,FM-15,SCT:04 37 OVC:08 55,8.00,-SN:03 |SN:71 |,13,-10.6,11,-11.9,2,-16.7,61,5,170,,29.57,,,30.33,T,30.29,,,,,,,,,,1222,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-04 05:51,FM-15,FEW:02 55 OVC:08 90,10.00,,13,-10.6,11,-11.8,3,-16.1,64,5,180,,29.57,8,+0.00,30.33,T,30.29,,,,,,,,,,1222,2345,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-04 06:51,FM-15,OVC:08 80,10.00,,14,-10.0,12,-11.3,3,-16.1,61,6,180,,29.55,,,30.32,,30.27,,,,,,,,,,1222,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-04 07:51,FM-15,OVC:08 70,10.00,,14,-10.0,11,-11.4,2,-16.7,58,7,180,,29.53,,,30.29,,30.25,,,,,,,,,,1222,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-04 08:51,FM-15,OVC:08 60,10.00,,16,-8.9,13,-10.5,2,-16.7,54,8,200,,29.52,6,+0.05,30.28,,30.24,,,,,,,,,,1222,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-04 09:51,FM-15,OVC:08 60,10.00,,18,-7.8,15,-9.6,3,-16.1,52,10,230,,29.51,,,30.27,,30.23,,,,,,,,,,1222,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-04 10:51,FM-15,OVC:08 60,10.00,,19,-7.2,16,-9.0,5,-15.0,54,8,210,,29.50,,,30.25,,30.22,,,,,,,,,,1222,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-04 11:51,FM-15,BKN:07 60,10.00,,22,-5.6,18,-7.6,6,-14.4,50,8,250,,29.49,6,+0.03,30.25,,30.21,,,,,,,,,,1222,2345,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-04 12:51,FM-15,BKN:07 60,10.00,,24,-4.4,20,-6.7,6,-14.4,46,10,230,,29.47,,,30.23,,30.19,,,,,,,,,,1222,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-04 13:51,FM-15,SCT:04 55,10.00,,24,-4.4,20,-6.7,6,-14.4,46,6,230,,29.45,,,30.20,,30.17,,,,,,,,,,1222,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-04 14:51,FM-15,SCT:04 55,10.00,,25,-3.9,21,-6.2,5,-15.0,42,7,240,,29.44,6,+0.05,30.20,,30.16,,,,,,,,,,1222,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-04 15:51,FM-15,BKN:07 50,10.00,,27,-2.8,23,-5.3,6,-14.4,41,3,,,29.44,,,30.19,,30.16,,,,,,,,,,1222,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-04 16:51,FM-15,BKN:07 48 BKN:07 200,10.00,,26,-3.3,22,-5.7,6,-14.4,42,3,310,,29.44,,,30.19,,30.16,,,,,,,,,,1222,2345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-04 17:51,FM-15,SCT:04 48 SCT:04 200,10.00,,23,-5.0,19,-7.2,5,-15.0,46,6,340,,29.45,3,-0.01,30.21,,30.17,,,,,,,,,,1222,2345,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-04 18:51,FM-15,SCT:04 44 BKN:07 250,10.00,,21,-6.1,17,-8.1,5,-15.0,50,3,330,,29.47,,,30.22,,30.19,,,,,,,,,,1221,2346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-04 19:51,FM-15,FEW:02 44 BKN:07 250,10.00,,23,-5.0,19,-7.0,9,-12.8,55,5,050,,29.47,,,30.22,,30.19,,,,,,,,,,1221,2346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-04 20:51,FM-15,SCT:04 100 SCT:04 190 BKN:07 250,10.00,,22,-5.6,19,-7.4,9,-12.8,57,5,040,,29.48,1,-0.02,30.24,,30.20,,,,,,,,,,1221,2346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-04 21:51,FM-15,BKN:07 39 OVC:08 100,10.00,,23,-5.0,20,-6.9,10,-12.2,57,6,040,,29.50,,,30.25,,30.22,,,,,,,,,,1221,2346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-04 22:51,FM-15,OVC:08 39,10.00,,23,-5.0,20,-6.8,11,-11.7,60,7,040,,29.50,,,30.25,,30.22,,,,,,,,,,1221,2346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-04 23:51,FM-15,BKN:07 37 OVC:08 50,10.00,,23,-5.0,20,-6.8,11,-11.7,60,10,050,,29.50,1,-0.02,30.25,,30.22,27,12,20,-13.9,,,,45,0,1221,2346,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-04 23:59,SOD,,,,,,,,,,,,,,,,,,,,27,12,20,-13.9,53,,30,45,0,1221,2346,T,0.1,5,29,30,6,20,060,12,260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-05 00:51,FM-15,OVC:08 39,10.00,,23,-5.0,20,-6.8,11,-11.7,60,10,050,,29.51,,,30.26,,30.23,,,,,,,,,,1221,2346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-05 01:51,FM-15,FEW:02 25 BKN:07 41 OVC:08 49,9.00,-SN:03 |SN:71 |,21,-6.1,19,-7.4,13,-10.6,71,11,030,,29.54,,,30.29,T,30.26,,,,,,,,,,1221,2346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-05 02:51,FM-15,SCT:04 20 OVC:08 50,4.00,-SN:03 |SN:71 |,19,-7.2,17,-8.2,13,-10.6,77,13,040,,29.55,3,-0.05,30.31,0.02,30.27,,,,,,,,,,1221,2346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-05 03:51,FM-15,OVC:08 32,3.00,-SN:03 |SN:71 |,19,-7.2,17,-8.2,13,-10.6,77,13,030,,29.56,,,30.32,0.01,30.28,,,,,,,,,,1221,2346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-05 04:51,FM-15,OVC:08 25,2.50,-SN:03 |SN:71 |,19,-7.2,17,-8.2,13,-10.6,77,10,030,,29.57,,,30.32,0.03,30.29,,,,,,,,,,1221,2346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-05 05:51,FM-15,OVC:08 19,1.50,-SN:03 |SN:71 |,19,-7.2,17,-8.2,13,-10.6,77,8,040,,29.60,3,-0.04,30.35,0.01,30.32,,,,,,,,,,1221,2346,0.07,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-05 06:51,FM-15,OVC:08 21,1.00,-SN:03 |SN:71 |,19,-7.2,17,-8.2,13,-10.6,77,13,040,,29.62,,,30.38,0.04,30.34,,,,,,,,,,1221,2346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-05 07:51,FM-15,VV:09 17,0.75,-SN:03 |SN:71 |,20,-6.7,18,-7.8,13,-10.6,74,11,040,,29.64,,,30.40,0.01,30.37,,,,,,,,,,1221,2346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-05 08:51,FM-15,FEW:02 13 BKN:07 24 OVC:08 34,2.00,-SN:03 |SN:71 |,21,-6.1,19,-7.3,14,-10.0,74,18,050,,29.64,1,-0.05,30.40,0.02,30.37,,,,,,,,,,1221,2346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-05 09:51,FM-15,FEW:02 12 BKN:07 17 OVC:08 33,2.50,-SN:03 |SN:71 |,21,-6.1,19,-7.3,14,-10.0,74,17,050,,29.65,,,30.42,0.01,30.38,,,,,,,,,,1221,2346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-05 10:51,FM-15,BKN:07 15 OVC:08 20,3.00,-SN:03 |SN:71 |,21,-6.1,19,-7.4,13,-10.6,71,15,060,,29.66,,,30.43,T,30.39,,,,,,,,,,1221,2346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-05 11:51,FM-15,SCT:04 19 OVC:08 24,3.00,-SN:03 |SN:71 |,23,-5.0,20,-6.6,13,-10.6,65,15,060,,29.66,0,-0.02,30.42,T,30.39,,,,,,,,,,1221,2346,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-05 12:51,FM-15,OVC:08 22,10.00,-SN:03 |SN:71 |,22,-5.6,19,-7.2,11,-11.7,63,11,060,,29.66,,,30.42,T,30.39,,,,,,,,,,1221,2346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-05 13:51,FM-15,BKN:07 24 BKN:07 70 OVC:08 200,10.00,,23,-5.0,20,-6.8,11,-11.7,60,13,040,,29.66,,,30.42,T,30.39,,,,,,,,,,1221,2346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-05 14:51,FM-15,BKN:07 26 OVC:08 100,9.00,,23,-5.0,20,-6.7,12,-11.1,63,14,040,,29.66,3,-0.00,30.43,,30.39,,,,,,,,,,1221,2346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-05 15:51,FM-15,BKN:07 23 OVC:08 100,10.00,,22,-5.6,19,-7.2,11,-11.7,63,15,040,,29.66,,,30.43,,30.39,,,,,,,,,,1221,2346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-05 16:51,FM-15,SCT:04 22 BKN:07 100 BKN:07 250,10.00,,21,-6.1,18,-7.6,11,-11.7,65,13,030,,29.67,,,30.43,,30.40,,,,,,,,,,1221,2346,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-05 17:51,FM-15,FEW:02 24 SCT:04 130 OVC:08 250,10.00,,20,-6.7,17,-8.2,10,-12.2,65,13,030,,29.68,3,-0.01,30.44,,30.41,,,,,,,,,,1221,2346,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-05 18:51,FM-15,SCT:04 150 BKN:07 250,10.00,,20,-6.7,17,-8.2,10,-12.2,65,8,030,,29.68,,,30.45,,30.41,,,,,,,,,,1219,2348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-05 19:51,FM-15,BKN:07 150 OVC:08 250,10.00,,20,-6.7,17,-8.2,10,-12.2,65,8,030,,29.67,,,30.44,,30.40,,,,,,,,,,1219,2348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-05 20:51,FM-15,SCT:04 33 BKN:07 150 OVC:08 250,10.00,,19,-7.2,17,-8.5,11,-11.7,71,6,020,,29.69,3,-0.01,30.45,,30.42,,,,,,,,,,1219,2348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-05 21:51,FM-15,FEW:02 33 SCT:04 150 OVC:08 250,10.00,,22,-5.6,19,-7.1,12,-11.1,66,10,090,,29.68,,,30.45,,30.41,,,,,,,,,,1219,2348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-05 22:51,FM-15,BKN:07 170 OVC:08 250,10.00,,21,-6.1,18,-7.7,10,-12.2,62,10,090,,29.67,,,30.44,,30.40,,,,,,,,,,1219,2348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-05 23:51,FM-15,FEW:02 29 BKN:07 150 OVC:08 250,10.00,,20,-6.7,17,-8.2,10,-12.2,65,13,090,,29.66,8,+0.02,30.43,,30.39,23,19,21,-13.3,,,,44,0,1219,2348,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-05 23:59,SOD,,,,,,,,,,,,,,,,,,,,23,19,21,-13.3,69,,31,44,0,1219,2348,0.15,1.7,5,30,30,12,23,050,18,050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-06 00:51,FM-15,FEW:02 90 SCT:04 170 OVC:08 250,10.00,,19,-7.2,16,-8.7,9,-12.8,65,10,100,,29.67,,,30.44,,30.40,,,,,,,,,,1219,2348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-06 01:51,FM-15,SCT:04 170 OVC:08 250,10.00,,20,-6.7,17,-8.3,8,-13.3,60,10,090,,29.66,,,30.43,,30.39,,,,,,,,,,1219,2348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
